2025-06-21 21:00:00,102418.82
2025-06-21 20:00:00,102401.195
2025-06-21 19:30:00,102255.075
2025-06-21 19:00:00,102427.78
2025-06-21 18:30:00,102638.35
2025-06-21 18:00:00,102898.375
2025-06-21 17:30:00,102538.695
2025-06-21 17:00:00,102162.985
2025-06-21 16:30:00,101449.675
2025-06-21 16:00:00,101810.085
2025-06-21 15:30:00,101930.785
2025-06-21 14:30:00,101144.425
2025-06-21 14:00:00,102793.79
2025-06-21 13:30:00,102443.895
2025-06-21 13:00:00,102272.725
2025-06-21 12:30:00,102514.995
2025-06-21 12:00:00,102684.195
2025-06-21 11:30:00,103285.715
2025-06-21 11:00:00,103209.105
2025-06-21 10:30:00,103403.365
2025-06-21 10:00:00,103510.37
2025-06-21 09:30:00,103679.105
2025-06-21 08:30:00,103429.905
2025-06-21 08:00:00,103584.365
2025-06-21 07:30:00,103423.645
2025-06-21 07:00:00,103595.865
2025-06-21 06:30:00,103899.745
2025-06-21 06:00:00,103826.045
2025-06-21 05:30:00,103909.655
2025-06-21 05:00:00,103897.185
2025-06-21 04:30:00,103862.77
2025-06-21 04:00:00,103861.255
2025-06-21 03:00:00,103866.855
2025-06-21 02:30:00,103777.215
2025-06-21 02:00:00,103836.135
2025-06-21 01:30:00,103559.695
2025-06-21 01:00:00,103475.275
2025-06-21 00:30:00,103530.315
2025-06-21 00:00:00,103603.885
2025-06-20 23:30:00,103516.575
2025-06-20 23:00:00,103461.965
2025-06-20 22:30:00,103493.795
2025-06-20 21:30:00,103424.715
2025-06-20 21:00:00,103512.24
2025-06-20 20:30:00,103690.355
2025-06-20 20:00:00,103528.665
2025-06-20 19:30:00,103396.675
2025-06-20 19:00:00,103550.775
2025-06-20 18:30:00,103350.985
2025-06-20 18:00:00,103280.045
2025-06-20 17:30:00,103358.145
2025-06-20 17:00:00,103317.795
2025-06-20 16:00:00,103127.225
2025-06-20 15:30:00,103225.69
2025-06-20 15:00:00,103550.685
2025-06-20 14:30:00,103500.765
2025-06-20 14:00:00,103721.355
2025-06-20 13:30:00,103617.585
2025-06-20 13:00:00,103321.06
2025-06-20 12:30:00,103145.595
2025-06-20 12:00:00,103196.055
2025-06-20 11:30:00,103147.345
2025-06-20 10:30:00,102948.47
2025-06-20 10:00:00,103682.185
2025-06-20 09:30:00,104094.365
2025-06-20 09:00:00,104244.155
2025-06-20 08:30:00,104282.305
2025-06-20 08:00:00,103947.76
2025-06-20 07:30:00,105309.495
2025-06-20 07:00:00,105677.66
2025-06-20 06:30:00,106086.01
2025-06-20 06:00:00,105998.29
2025-06-20 05:00:00,106001.705
2025-06-20 04:30:00,105944.385
2025-06-20 04:00:00,105976.76
2025-06-20 03:30:00,106034.115
2025-06-20 03:00:00,105957.645
2025-06-20 02:30:00,105847.225
2025-06-20 02:00:00,105989.205
2025-06-20 01:30:00,106553.855
2025-06-20 01:00:00,105844.095
2025-06-20 00:30:00,105176.87
2025-06-20 00:00:00,104743.485
2025-06-19 23:00:00,104620.385
2025-06-19 22:30:00,104368.095
2025-06-19 22:00:00,104275.825
2025-06-19 21:30:00,104515.035
2025-06-19 21:00:00,104616.955
2025-06-19 20:30:00,104718.495
2025-06-19 20:00:00,104649.265
2025-06-19 19:30:00,104697.265
2025-06-19 19:00:00,104807.965
2025-06-19 18:30:00,104423.235
2025-06-19 17:30:00,104604.825
2025-06-19 17:00:00,104671.39
2025-06-19 16:30:00,104684.505
2025-06-19 16:00:00,104620.465
2025-06-19 15:30:00,104537.135
2025-06-19 15:00:00,104355.41
2025-06-19 14:30:00,104338.27
2025-06-19 14:00:00,104294.265
2025-06-19 13:30:00,104367.565
2025-06-19 13:00:00,104275.105
2025-06-19 12:00:00,104409.995
2025-06-19 11:30:00,104515.855
2025-06-19 11:00:00,104529.455
2025-06-19 10:30:00,104105.225
2025-06-19 10:00:00,104031.635
2025-06-19 09:30:00,104392.385
2025-06-19 09:00:00,104127.715
2025-06-19 08:30:00,104328.045
2025-06-19 08:00:00,104183.875
2025-06-19 07:30:00,104644.255
2025-06-19 06:30:00,104818.47
2025-06-19 06:00:00,104775.185
2025-06-19 05:30:00,104871.655
2025-06-19 05:00:00,104801.515
2025-06-19 04:30:00,104843.725
2025-06-19 04:00:00,104941.845
2025-06-19 03:30:00,105066.55
2025-06-19 03:00:00,105020.305
2025-06-19 02:30:00,104996.695
2025-06-19 02:00:00,104758.085
2025-06-19 01:00:00,104662.535
2025-06-19 00:30:00,104750.065
2025-06-19 00:00:00,104733.675
2025-06-18 23:30:00,104656.955
2025-06-18 23:00:00,104919.135
2025-06-18 22:30:00,105065.115
2025-06-18 22:00:00,105104.535
2025-06-18 21:30:00,104869.285
2025-06-18 21:00:00,105129.905
2025-06-18 20:30:00,105009.585
2025-06-18 19:30:00,104728.165
2025-06-18 19:00:00,104649.005
2025-06-18 18:30:00,104804.275
2025-06-18 18:00:00,104997.955
2025-06-18 17:30:00,105093.745
2025-06-18 17:00:00,104915.595
2025-06-18 16:30:00,104838.175
2025-06-18 16:00:00,104852.675
2025-06-18 15:30:00,105011.035
2025-06-18 15:00:00,105091.66
2025-06-18 14:00:00,104840.575
2025-06-18 13:30:00,104246.915
2025-06-18 13:00:00,103824.5
2025-06-18 12:30:00,103810.825
2025-06-18 12:00:00,103600.005
2025-06-18 11:30:00,104251.15
2025-06-18 11:00:00,104441.785
2025-06-18 10:30:00,104090.595
2025-06-18 10:00:00,104433.16
2025-06-18 09:30:00,104390.005
2025-06-18 08:30:00,104779.515
2025-06-18 08:00:00,104646.825
2025-06-18 07:30:00,105190.815
2025-06-18 07:00:00,104462.7
2025-06-18 06:30:00,103938.14
2025-06-18 06:00:00,104534.015
2025-06-18 05:30:00,104748
2025-06-18 05:00:00,104858.575
2025-06-18 04:30:00,104452.905
2025-06-18 04:00:00,104287.095
2025-06-18 03:00:00,104711.135
